Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
308,5220772601,NoLaws,30.32,70.7,1B Josh Bell 2B Royce Lewis 3B Bryson Stott C Victor Caratini OF Carson Benge OF Trevor Larnach OF Luke Keaschall P Dylan Cease P Christian Scott SS Francisco Lindor,,,
308,5220766938,dbacks1111 (2/2),30,70.7,1B Abimelec Ortiz 2B Gleyber Torres 3B Bryson Stott C Adley Rutschman OF Byron Buxton OF Steven Kwan OF Brett Bateman P Dylan Cease P Christian Scott SS Francisco Lindor,,,
308,5220749467,Gronkowski69 (1/12),20.5,70.7,1B Michael Toglia 2B Matt McLain 3B Eugenio Suarez C Rafael Flores Jr. OF JJ Bleday OF Esmerlyn Valdez OF George Springer P Dylan Cease P Christian Scott SS Elly De La Cruz,,,
308,5220784937,sportsfanatic89 (1/4),20.34,70.7,1B Michael Toglia 2B Bryson Stott 3B Eugenio Suarez C Agustin Ramirez OF Corbin Carroll OF A.J. Ewing OF Heriberto Hernandez P Dylan Cease P Christian Scott SS Francisco Lindor,,,
312,5220764849,pdt13 (14/17),28.84,70.55,1B Josh Bell 2B Jake Cronenworth 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Carson Benge OF Esteury Ruiz P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
312,5220767647,Johnny_Great (2/3),23.34,70.55,1B Dominic Smith 2B Nick Sogard 3B Caleb Durbin C Agustin Ramirez OF Michael Harris II OF Ceddanne Rafaela OF Jarren Duran P Dylan Cease P Eury Perez SS Andruw Monasterio,,,
312,5220753615,XYZee03 (5/17),21.51,70.55,1B Jared Young 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF A.J. Ewing OF Heriberto Hernandez OF Luis Robert Jr. P Dylan Cease P Eury Perez SS Otto Lopez,,,
312,5220754151,JERKER19 (2/5),21.51,70.55,1B Jared Young 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Carson Benge OF A.J. Ewing OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Otto Lopez,,,
316,5220763800,jimmyq24,28.17,70.3,1B Kyle Schwarber 2B Kody Clemens 3B Jose Ramirez C Drake Baldwin OF George Springer OF Brett Baty OF TJ Friedl P Bryce Elder P Patrick Sandoval SS Francisco Lindor,,,
317,5220767730,psumav (1/13),29.16,70.1,1B Josh Bell 2B Kody Clemens 3B Alec Bohm C Gabriel Moreno OF Byron Buxton OF Corbin Carroll OF Trevor Larnach P Eury Perez P Patrick Sandoval SS Geraldo Perdomo,,,
318,5220771251,wlfball (1/2),32.98,69.85,1B Kyle Schwarber 2B Bryson Stott 3B Brooks Lee C Agustin Ramirez OF Bryce Harper OF Brandon Marsh OF Brett Bateman P Eury Perez P Michael Soroka SS Edmundo Sosa,,,
319,5220772418,cb_hanson,53.510002,69.75,1B Jared Young 2B Jake Cronenworth 3B Manny Machado C Drake Baldwin OF Fernando Tatis Jr. OF Jackson Merrill OF Gavin Sheets P Eury Perez P Christian Scott SS Francisco Lindor,,,
320,5220765734,stonenuts,32.33,69.7,1B Josh Bell 2B Chase Meidroth 3B Eugenio Suarez C Alejandro Kirk OF Fernando Tatis Jr. OF Ceddanne Rafaela OF Brett Bateman P Dylan Cease P Dean Kremer SS Francisco Lindor,,,
320,5220756754,cha457 (16/17),27.5,69.7,1B Bryce Harper 2B Jake Cronenworth 3B Leo Jimenez C Agustin Ramirez OF Corbin Carroll OF Esteury Ruiz OF Javier Sanoja P Dylan Cease P Christian Scott SS Otto Lopez,,,
320,5220787130,KizrBr (3/5),21.01,69.7,1B Jared Young 2B Nick Sogard 3B Caleb Durbin C Adley Rutschman OF Corbin Carroll OF Ceddanne Rafaela OF Carson Benge P Dylan Cease P Christian Scott SS Andruw Monasterio,,,
320,5220783192,brandonabk (3/4),19.34,69.7,1B Tim Tawa 2B Xavier Edwards 3B Bryson Stott C Agustin Ramirez OF Corbin Carroll OF Heriberto Hernandez OF Esteury Ruiz P Dylan Cease P Christian Scott SS Geraldo Perdomo,,,
320,5220756739,cha457 (1/17),19.17,69.7,1B Michael Toglia 2B Matt McLain 3B Eugenio Suarez C Agustin Ramirez OF Corbin Carroll OF Esteury Ruiz OF Jakob Marsee P Dylan Cease P Christian Scott SS Elly De La Cruz,,,
325,5220783144,UWAlums03 (1/2),28.99,69.55,1B Kyle Schwarber 2B Bryson Stott 3B Javier Sanoja C Agustin Ramirez OF Heriberto Hernandez OF Justin Crawford OF Edmundo Sosa P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
325,5220770049,kyleorso (5/17),28.17,69.55,1B Nick Yorke 2B Travis Bazzana 3B Austin Riley C Henry Davis OF Spencer Jones OF Brett Bateman OF Myles Straw P Dylan Cease P Eury Perez SS Javier Baez,,,
325,5220763755,GHROSS (2/6),28.01,69.55,1B Jared Young 2B Nick Sogard 3B Eugenio Suarez C Agustin Ramirez OF A.J. Ewing OF Heriberto Hernandez OF Steven Kwan P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
328,5220779625,rick052954,19,69.25,1B Munetaka Murakami 2B Jose Caballero 3B Ryan McMahon C Ben Rice OF Heriberto Hernandez OF Braden Montgomery OF Spencer Jones P Sean Burke P Eury Perez SS George Lombard Jr.,,,
328,5220777243,camchris72 (1/5),17.86,69.25,1B Jared Young 2B Ketel Marte 3B Bo Bichette C Gabriel Moreno OF Corbin Carroll OF Luis Robert Jr. OF Jorge Barrosa P Sean Burke P Eury Perez SS Francisco Lindor,,,
328,5220777244,camchris72 (2/5),17.86,69.25,1B Jared Young 2B Ketel Marte 3B Bo Bichette C Gabriel Moreno OF Corbin Carroll OF Luis Robert Jr. OF Jorge Barrosa P Sean Burke P Eury Perez SS Francisco Lindor,,,
328,5220777245,camchris72 (3/5),17.86,69.25,1B Jared Young 2B Ketel Marte 3B Bo Bichette C Gabriel Moreno OF Corbin Carroll OF Luis Robert Jr. OF Jorge Barrosa P Sean Burke P Eury Perez SS Francisco Lindor,,,
328,5220777246,camchris72 (4/5),17.86,69.25,1B Jared Young 2B Ketel Marte 3B Bo Bichette C Gabriel Moreno OF Corbin Carroll OF Luis Robert Jr. OF Jorge Barrosa P Sean Burke P Eury Perez SS Francisco Lindor,,,
328,5220777247,camchris72 (5/5),17.86,69.25,1B Jared Young 2B Ketel Marte 3B Bo Bichette C Gabriel Moreno OF Corbin Carroll OF Luis Robert Jr. OF Jorge Barrosa P Sean Burke P Eury Perez SS Francisco Lindor,,,
334,5220764851,pdt13 (16/17),37.010002,68.7,1B Michael Toglia 2B Jake Cronenworth 3B Jose Ramirez C Gabriel Moreno OF Corbin Carroll OF Heriberto Hernandez OF Gavin Sheets P Dylan Cease P Christian Scott SS Geraldo Perdomo,,,
334,5220775066,Darkmen715 (5/17),24.51,68.7,1B Michael Toglia 2B Jorge Polanco 3B Charles McAdoo C Agustin Ramirez OF Fernando Tatis Jr. OF Corbin Carroll OF Luis Robert Jr. P Dylan Cease P Christian Scott SS Elly De La Cruz,,,
334,5220787419,starmap3333,23.5,68.7,1B Kyle Schwarber 2B Jorge Polanco 3B Alec Bohm C Alejandro Kirk OF Bryce Harper OF Carson Benge OF Esteury Ruiz P Dylan Cease P Christian Scott SS Jim Jarvis,,,
334,5220782206,tvielkin (7/7),20.34,68.7,1B Charles McAdoo 2B Nick Sogard 3B Caleb Durbin C Adley Rutschman OF Corbin Carroll OF Ceddanne Rafaela OF Jarren Duran P Dylan Cease P Christian Scott SS Geraldo Perdomo,,,
338,5220753612,XYZee03 (2/17),35.17,68.55,1B Jared Young 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Fernando Tatis Jr. OF Heriberto Hernandez OF Gavin Sheets P Dylan Cease P Eury Perez SS Otto Lopez,,,
338,5220764839,pdt13 (4/17),28.84,68.55,1B Tim Tawa 2B Bryson Stott 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Heriberto Hernandez OF Steven Kwan P Dylan Cease P Eury Perez SS Francisco Lindor,,,
338,5220783145,UWAlums03 (2/2),21.84,68.55,1B Tim Tawa 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Trevor Larnach OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
338,5220753618,XYZee03 (8/17),21.51,68.55,1B Jared Young 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Carson Benge OF Heriberto Hernandez OF Luis Robert Jr. P Dylan Cease P Eury Perez SS Otto Lopez,,,
342,5220784504,statis.official (6/12),33.33,68.25,1B Kyle Schwarber 2B Bryson Stott 3B Nolan Arenado C Gabriel Moreno OF Chase DeLauter OF Esteury Ruiz OF Luke Keaschall P Sean Burke P Eury Perez SS Jared Triolo,,,
343,5220780747,FantasyCrusader (5/8),25.51,67.75,1B Jared Young 2B Brett Baty 3B Bryson Stott C Drake Baldwin OF Bryce Harper OF Carson Benge OF A.J. Ewing P Dylan Cease P Andrew Painter SS Francisco Lindor,,,
344,5220785751,TheHawkEntourage,24.52,67.7,1B Ty France 2B Ketel Marte 3B Jorge Polanco C Adley Rutschman OF Carson Benge OF A.J. Ewing OF Brett Baty P Dylan Cease P Christian Scott SS Francisco Lindor,,,
345,5220775483,Stree (3/12),35.309998,67.55,1B Alec Bohm 2B Luis Arraez 3B Bryson Stott C Agustin Ramirez OF Byron Buxton OF Trevor Larnach OF Justin Crawford P Dylan Cease P Eury Perez SS Edmundo Sosa,,,
345,5220751781,Wanna_Square_Up1567 (1/17),32.66,67.55,1B Kyle Schwarber 2B Jake Cronenworth 3B Javier Sanoja C Agustin Ramirez OF Heriberto Hernandez OF Jakob Marsee OF Edmundo Sosa P Dylan Cease P Eury Perez SS Otto Lopez,,,
345,5220785722,Gronkowski69 (8/12),22.51,67.55,1B Kyle Schwarber 2B Nick Sogard 3B Alec Bohm C James McCann OF Corbin Carroll OF Tim Tawa OF Jorge Barrosa P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
348,5220785904,bjjball44 (3/17),21.84,67.4,1B Tim Tawa 2B Matt McLain 3B Bryson Stott C Agustin Ramirez OF Corbin Carroll OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Ryan Weathers SS Francisco Lindor,,,
348,5220785843,NYGpete,19.51,67.4,1B Matt Olson 2B Xavier Edwards 3B Bo Bichette C Gabriel Moreno OF Ceddanne Rafaela OF Brandon Marsh OF Luis Robert Jr. P Sean Burke P Christian Scott SS Andres Gimenez,,,
350,5220784501,statis.official (3/12),26.16,67.25,1B Kyle Schwarber 2B Bryson Stott 3B Alec Bohm C Gabriel Moreno OF Esteury Ruiz OF Luke Keaschall OF Tristan Peters P Sean Burke P Eury Perez SS Francisco Lindor,,,
351,5220769812,paulmgarcia420 (1/2),22.5,67.2,1B Alec Bohm 2B Ernie Clement 3B Austin Riley C Alejandro Kirk OF Dylan Crews OF Kody Clemens OF Jarren Duran P Dylan Cease P Sean Burke SS Javier Baez,,,
352,5220785626,Gronkowski69 (6/12),25.33,66.55,1B Nick Sogard 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Jarren Duran OF Trevor Larnach OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Otto Lopez,,,
352,5220764838,pdt13 (3/17),23.67,66.55,1B Tim Tawa 2B Bryson Stott 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Trevor Larnach OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
352,5220773448,Thegamejoshyd44 (3/17),23.67,66.55,1B Tim Tawa 2B Bryson Stott 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Trevor Larnach OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
352,5220773460,Thegamejoshyd44 (8/17),23.67,66.55,1B Tim Tawa 2B Bryson Stott 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Trevor Larnach OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
352,5220775744,wesol33,23.67,66.55,1B Tim Tawa 2B Bryson Stott 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Trevor Larnach OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
352,5220778568,zach2834,23.67,66.55,1B Tim Tawa 2B Bryson Stott 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Trevor Larnach OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
352,5220781798,Thegamejoshyd44 (14/17),23.67,66.55,1B Tim Tawa 2B Bryson Stott 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Trevor Larnach OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
359,5220764568,massdestruct1 (1/2),27.32,66.4,1B Kyle Schwarber 2B Luis Arraez 3B Miguel Vargas C Agustin Ramirez OF Kody Clemens OF George Springer OF Edmundo Sosa P Bryce Elder P Jake Irvin SS Elly De La Cruz,,,
360,5220768090,hayob3 (1/2),25.01,66.25,1B Miguel Vargas 2B Jake Cronenworth 3B Colson Montgomery C Gabriel Moreno OF Corbin Carroll OF Andrew Benintendi OF Daz Cameron P Sean Burke P Eury Perez SS Francisco Lindor,,,
360,5220768091,hayob3 (2/2),25.01,66.25,1B Miguel Vargas 2B Jake Cronenworth 3B Colson Montgomery C Gabriel Moreno OF Corbin Carroll OF Andrew Benintendi OF Daz Cameron P Sean Burke P Eury Perez SS Francisco Lindor,,,
362,5220775871,hossteam,32,66.2,1B Kyle Schwarber 2B Luis Arraez 3B Nolan Arenado C Rafael Flores Jr. OF Fernando Tatis Jr. OF Corbin Carroll OF Heriberto Hernandez P Eury Perez P Jake Irvin SS Jared Triolo,,,
363,5220779835,fausey03,30,66,1B Kyle Schwarber 2B Luis Arraez 3B Bo Bichette C Gabriel Moreno OF Brandon Marsh OF Jo Adell OF Brett Bateman P Michael Soroka P Christian Scott SS Francisco Lindor,,,
364,5220785910,bjjball44 (9/17),20.17,65.9,1B Michael Toglia 2B Bryson Stott 3B Austin Riley C Agustin Ramirez OF Corbin Carroll OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Drew Anderson SS Elly De La Cruz,,,
365,5220766136,Welt84,31.67,65.75,1B Munetaka Murakami 2B Luis Arraez 3B Caleb Durbin C Agustin Ramirez OF Ceddanne Rafaela OF Carson Benge OF Steven Kwan P Eury Perez P Christian Scott SS Francisco Lindor,,,
366,5220785913,bjjball44 (12/17),27.17,65.7,1B Michael Toglia 2B Jorge Polanco 3B Bryson Stott C Agustin Ramirez OF Fernando Tatis Jr. OF Corbin Carroll OF Heriberto Hernandez P Dylan Cease P Christian Scott SS Otto Lopez,,,
366,5220785907,bjjball44 (6/17),18.01,65.7,1B Michael Toglia 2B Matt McLain 3B Eugenio Suarez C Agustin Ramirez OF Corbin Carroll OF A.J. Ewing OF Tim Tawa P Dylan Cease P Christian Scott SS Elly De La Cruz,,,
368,5220752886,GGHOSTMANH (12/17),36.489998,65.55,1B Nathaniel Lowe 2B Luis Arraez 3B Bryson Stott C James McCann OF Bryce Harper OF Max Kepler OF Justin Crawford P Dylan Cease P Eury Perez SS Edmundo Sosa,,,
368,5220770047,kyleorso (3/17),32.17,65.55,1B Nathaniel Lowe 2B Jose Caballero 3B Ryan McMahon C J.T. Realmuto OF Trent Grisham OF Dominic Smith OF Mike Yastrzemski P Dylan Cease P Eury Perez SS Xander Bogaerts,,,
368,5220755169,ivymoose (4/5),31.65,65.55,1B Bryce Harper 2B Bryson Stott 3B Leo Jimenez C Agustin Ramirez OF Brandon Marsh OF Javier Sanoja OF Justin Crawford P Dylan Cease P Eury Perez SS Edmundo Sosa,,,
368,5220773326,zfisher91,29.82,65.55,1B Josh Bell 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Byron Buxton OF Trevor Larnach OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Kaelen Culpepper,,,
368,5220785746,frieza_5g,29.82,65.55,1B Josh Bell 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Byron Buxton OF Trevor Larnach OF Heriberto Hernandez P Dylan Cease P Eury Perez SS Kaelen Culpepper,,,
368,5220780755,Ryanlaxx,24.16,65.55,1B Kyle Schwarber 2B Ernie Clement 3B Charles McAdoo C Alejandro Kirk OF Bryce Harper OF Jake Mangum OF Brett Bateman P Dylan Cease P Eury Perez SS Andres Gimenez,,,
374,5220784503,statis.official (5/12),24.67,65.25,1B Kyle Schwarber 2B Bryson Stott 3B Nolan Arenado C Gabriel Moreno OF Esteury Ruiz OF Luke Keaschall OF Tim Tawa P Sean Burke P Eury Perez SS Geraldo Perdomo,,,
375,5220776279,dumbdodger (1/2),19.67,65.2,1B Kyle Schwarber 2B Luis Arraez 3B Ryan McMahon C Connor Wong OF George Springer OF Brett Baty OF Mike Yastrzemski P Dylan Cease P Sean Burke SS Francisco Lindor,,,
375,5220784685,dumbdodger (2/2),19.67,65.2,1B Kyle Schwarber 2B Luis Arraez 3B Ryan McMahon C Connor Wong OF George Springer OF Brett Baty OF Mike Yastrzemski P Dylan Cease P Sean Burke SS Francisco Lindor,,,
377,5220787993,BigWilburStyle (2/2),22,65.15,1B Kyle Schwarber 2B Bryson Stott 3B Charles McAdoo C Gabriel Moreno OF Byron Buxton OF George Springer OF Tim Tawa P Dylan Cease P Jake Irvin SS Geraldo Perdomo,,,
378,5220778848,JGLspeaks (4/5),26.66,64.7,1B Kyle Schwarber 2B Ketel Marte 3B Bryson Stott C J.T. Realmuto OF Max Kepler OF Justin Crawford OF Tim Tawa P Dylan Cease P Christian Scott SS Edmundo Sosa,,,
378,5220785912,bjjball44 (11/17),26.34,64.7,1B Michael Toglia 2B Matt McLain 3B Bryson Stott C Agustin Ramirez OF Fernando Tatis Jr. OF Corbin Carroll OF Tim Tawa P Dylan Cease P Christian Scott SS Francisco Lindor,,,
378,5220785906,bjjball44 (5/17),20.34,64.7,1B Michael Toglia 2B Bryson Stott 3B Jorge Polanco C Agustin Ramirez OF Corbin Carroll OF Heriberto Hernandez OF Luis Robert Jr. P Dylan Cease P Christian Scott SS Elly De La Cruz,,,
381,5220776935,AJSuperman,23.5,64.55,1B Kyle Schwarber 2B Xavier Edwards 3B Charles McAdoo C Brian Navarreto OF Carson Benge OF Heriberto Hernandez OF Javier Sanoja P Dylan Cease P Eury Perez SS Otto Lopez,,,
382,5220779934,RubberDuck11,17.35,64.4,1B Michael Toglia 2B Ketel Marte 3B Nolan Arenado C Alejandro Kirk OF Bryan Reynolds OF Daylen Lile OF Carson Benge P Sean Burke P Christian Scott SS Francisco Lindor,,,
383,5220780059,muscle_man_2112,24.66,64.2,1B Alec Bohm 2B Bryson Stott 3B Brooks Lee C Alejandro Kirk OF Corbin Carroll OF Trevor Larnach OF Brett Bateman P Dylan Cease P Sean Burke SS Geraldo Perdomo,,,
384,5220775073,Darkmen715 (12/17),24.84,63.9,1B Sal Stewart 2B Jake Cronenworth 3B Nolan Arenado C Agustin Ramirez OF JJ Bleday OF Heriberto Hernandez OF Tim Tawa P Dylan Cease P Drew Anderson SS Elly De La Cruz,,,
385,5220773340,TheBeans666,37.67,63.75,1B Jared Young 2B Jake Cronenworth 3B Jose Ramirez C Rafael Flores Jr. OF Bryce Harper OF Wilyer Abreu OF Corbin Carroll P Eury Perez P Christian Scott SS Jared Triolo,,,
385,5220775074,Darkmen715 (13/17),23.84,63.75,1B Rafael Flores Jr. 2B Jorge Polanco 3B Miguel Vargas C Agustin Ramirez OF Byron Buxton OF Corbin Carroll OF Heriberto Hernandez P Eury Perez P Christian Scott SS Francisco Lindor,,,
387,5220753613,XYZee03 (3/17),20.01,63.55,1B Tim Tawa 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Heriberto Hernandez OF Jakob Marsee P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
388,5220787867,taylorboy1,20.34,63.5,1B Munetaka Murakami 2B Chase Meidroth 3B Miguel Vargas C Gabriel Moreno OF Sam Antonacci OF Braden Montgomery OF Daz Cameron P Sean Burke P Michael Soroka SS Geraldo Perdomo,,,
389,5220769349,oldschoolyankee,16.67,63.4,1B Luis Garcia Jr. 2B Ketel Marte 3B Ryan McMahon C Rafael Flores Jr. OF Trent Grisham OF George Springer OF Spencer Jones P Dylan Cease P Ryan Weathers SS George Lombard Jr.,,,
390,5220783226,bshaw1228,32.84,63.2,1B Rafael Flores Jr. 2B Jake Cronenworth 3B Jorge Polanco C Drew Romo OF Ronald Acuna Jr. OF Fernando Tatis Jr. OF Wilyer Abreu P Dylan Cease P Sean Burke SS Andres Gimenez,,,
391,5220785667,LordofRings6 (2/2),25.33,62.8,1B Victor Caratini 2B Nick Sogard 3B Caleb Durbin C Rafael Flores Jr. OF Wilyer Abreu OF Ceddanne Rafaela OF Esmerlyn Valdez P Dylan Cease P Michael Soroka SS Andruw Monasterio,,,
392,5220775990,FantasyCrusader (4/8),24.5,62.75,1B Kyle Schwarber 2B Xavier Edwards 3B Nolan Arenado C Agustin Ramirez OF Heriberto Hernandez OF Esteury Ruiz OF Max Kepler P Dylan Cease P Andrew Painter SS Otto Lopez,,,
393,5220753627,XYZee03 (17/17),39.5,62.7,1B Kazuma Okamoto 2B Sam Antonacci 3B Jose Ramirez C Brian Navarreto OF Chase DeLauter OF Heriberto Hernandez OF Steven Kwan P Dylan Cease P Christian Scott SS Otto Lopez,,,
393,5220769496,JGLspeaks (2/5),21.34,62.7,1B Tim Tawa 2B Ketel Marte 3B Bryson Stott C J.T. Realmuto OF Corbin Carroll OF Max Kepler OF Edmundo Sosa P Dylan Cease P Christian Scott SS Geraldo Perdomo,,,
395,5220780023,golfrunner,30.99,62.4,1B Rafael Flores Jr. 2B Luis Arraez 3B Jorge Polanco C J.T. Realmuto OF Bryce Harper OF Brandon Marsh OF A.J. Ewing P Dylan Cease P Ryan Weathers SS Edmundo Sosa,,,
396,5220754310,coolbowler300,34.33,62.15,1B Josh Bell 2B Sam Antonacci 3B Bryson Stott C Keibert Ruiz OF Jackson Merrill OF Chase DeLauter OF Carson Benge P Dylan Cease P Jake Irvin SS Otto Lopez,,,
397,5220753626,XYZee03 (16/17),39.5,61.7,1B Charles McAdoo 2B Sam Antonacci 3B Jose Ramirez C Brian Navarreto OF Chase DeLauter OF Heriberto Hernandez OF Steven Kwan P Dylan Cease P Christian Scott SS Otto Lopez,,,
397,5220752875,GGHOSTMANH (1/17),21.83,61.7,1B Sal Stewart 2B Xavier Edwards 3B Leo Jimenez C Agustin Ramirez OF Heriberto Hernandez OF Javier Sanoja OF Justin Crawford P Dylan Cease P Christian Scott SS Elly De La Cruz,,,
399,5220779640,billynumbers,54.339996,61.55,1B Nathaniel Lowe 2B Jorge Polanco 3B Jose Ramirez C Agustin Ramirez OF Chase DeLauter OF Jo Adell OF Steven Kwan P Dylan Cease P Eury Perez SS Francisco Lindor,,,
399,5220764846,pdt13 (11/17),35.67,61.55,1B Bryce Harper 2B Jake Cronenworth 3B Javier Sanoja C Alejandro Kirk OF Corbin Carroll OF Steven Kwan OF Zach McKinstry P Dylan Cease P Eury Perez SS Geraldo Perdomo,,,
401,5220751787,Wanna_Square_Up1567 (7/17),28.85,61.5,1B Michael Toglia 2B Ketel Marte 3B Manny Machado C Gabriel Moreno OF Corbin Carroll OF Jackson Merrill OF Jorge Barrosa P Dylan Cease P Nick Lodolo SS Geraldo Perdomo,,,
402,5220765795,jboehm,21.18,61.25,1B Tim Tawa 2B Luis Arraez 3B Caleb Durbin C Luis Torrens OF Ronald Acuna Jr. OF Corbin Carroll OF Jakob Marsee P Sean Burke P Eury Perez SS Geraldo Perdomo,,,
403,5220769404,BadMOFO55,25.34,61.2,1B Jared Young 2B Xavier Edwards 3B Leo Jimenez C Agustin Ramirez OF Michael Harris II OF Jackson Merrill OF Heriberto Hernandez P Dylan Cease P Sean Burke SS Otto Lopez,,,
403,5220785739,FATEFELLSHORT (2/16),13.69,61.2,1B Dominic Smith 2B Ketel Marte 3B Charles McAdoo C Gabriel Moreno OF Corbin Carroll OF Max Kepler OF Mike Yastrzemski P Dylan Cease P Sean Burke SS Geraldo Perdomo,,,
403,5220785753,FATEFELLSHORT (4/16),13.69,61.2,1B Dominic Smith 2B Ketel Marte 3B Charles McAdoo C Gabriel Moreno OF Corbin Carroll OF Max Kepler OF Mike Yastrzemski P Dylan Cease P Sean Burke SS Geraldo Perdomo,,,
403,5220785780,FATEFELLSHORT (6/16),13.69,61.2,1B Dominic Smith 2B Ketel Marte 3B Charles McAdoo C Gabriel Moreno OF Corbin Carroll OF Max Kepler OF Mike Yastrzemski P Dylan Cease P Sean Burke SS Geraldo Perdomo,,,
403,5220787666,FATEFELLSHORT (8/16),13.69,61.2,1B Dominic Smith 2B Ketel Marte 3B Charles McAdoo C Gabriel Moreno OF Corbin Carroll OF Max Kepler OF Mike Yastrzemski P Dylan Cease P Sean Burke SS Geraldo Perdomo,,,
403,5220787671,FATEFELLSHORT (10/16),13.69,61.2,1B Dominic Smith 2B Ketel Marte 3B Charles McAdoo C Gabriel Moreno OF Corbin Carroll OF Max Kepler OF Mike Yastrzemski P Dylan Cease P Sean Burke SS Geraldo Perdomo,,,
403,5220787683,FATEFELLSHORT (12/16),13.69,61.2,1B Dominic Smith 2B Ketel Marte 3B Charles McAdoo C Gabriel Moreno OF Corbin Carroll OF Max Kepler OF Mike Yastrzemski P Dylan Cease P Sean Burke SS Geraldo Perdomo,,,
403,5220787692,FATEFELLSHORT (14/16),13.69,61.2,1B Dominic Smith 2B Ketel Marte 3B Charles McAdoo C Gabriel Moreno OF Corbin Carroll OF Max Kepler OF Mike Yastrzemski P Dylan Cease P Sean Burke SS Geraldo Perdomo,,,
403,5220787696,FATEFELLSHORT (16/16),13.69,61.2,1B Dominic Smith 2B Ketel Marte 3B Charles McAdoo C Gabriel Moreno OF Corbin Carroll OF Max Kepler OF Mike Yastrzemski P Dylan Cease P Sean Burke SS Geraldo Perdomo,,,
412,5220785917,bjjball44 (16/17),26.01,60.9,1B Michael Toglia 2B Bryson Stott 3B Jose Ramirez C Agustin Ramirez OF Corbin Carroll OF A.J. Ewing OF Tim Tawa P Dylan Cease P Drew Anderson SS Francisco Lindor,,,
413,5220767732,psumav (3/13),29,60.75,1B Kyle Schwarber 2B Jorge Polanco 3B Bryson Stott C Drew Romo OF Bryce Harper OF Carson Benge OF A.J. Ewing P Dylan Cease P Andrew Painter SS Francisco Lindor,,,
413,5220786133,psumav (13/13),29,60.75,1B Kyle Schwarber 2B Jorge Polanco 3B Bryson Stott C Drew Romo OF Bryce Harper OF Carson Benge OF A.J. Ewing P Dylan Cease P Andrew Painter SS Francisco Lindor,,,
415,5220756745,cha457 (7/17),39.5,60.7,1B Nathaniel Lowe 2B Xavier Edwards 3B Jose Ramirez C Agustin Ramirez OF Esteury Ruiz OF Jo Adell OF Javier Sanoja P Dylan Cease P Christian Scott SS Otto Lopez,,,
416,5220774074,FantasyCrusader (3/8),19.01,60.05,1B Abimelec Ortiz 2B Xavier Edwards 3B Javier Sanoja C Agustin Ramirez OF Daylen Lile OF Heriberto Hernandez OF Esteury Ruiz P Dylan Cease P Patrick Sandoval SS CJ Abrams,,,
417,5220764844,pdt13 (9/17),26.33,59.75,1B Kyle Schwarber 2B Bryson Stott 3B Javier Sanoja C Agustin Ramirez OF Corbin Carroll OF Trevor Larnach OF Heriberto Hernandez P Eury Perez P Christian Scott SS Geraldo Perdomo,,,
418,5220783719,startingnine23,42,59.7,1B Sal Stewart 2B Bryson Stott 3B Alec Bohm C Freddy Fermin OF Corbin Carroll OF Luis Rengifo OF Gavin Sheets P Dylan Cease P Christian Scott SS Francisco Lindor,,,
